word	definition	predicted_words
hablar	realizar el sonido de la voz para comunicarse, generalmente de manera voluntaria. es un proceso phonesético, expresado por el lenguaje de las palabras. el _ también implica la expresión de ideas, emociones, sentimientos, etc.	la definición de sonido de la voz no se ajusta a la definición de palabras en español. no hay palabras en español que coincidan con la definición.
noche	la _ es el período de tiempo en que la tierra no recibe luz solar directamente, por lo que el cielo se vuelve oscuro. es el tiempo en que se produce la mayor cantidad de estrellas. 	la definición no contiene palabras que se asocien con el tiempo, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
noche	el período del tiempo comprendido entre el ocaso del sol y el amanecer, generalmente acompañado de menor luz natural.	nocte 夜
noche	el periodo de tiempo comprendido entre el ocaso del sol y el amanecer, generalmente asociado a una reducción de la visibilidad y temperatura más baja.	nocte oscuro nigido
noche	el período de tiempo en el que es oscuro el cielo nocturno, generalmente de las 6:00 p.m. hasta las 6:00 a.m.	nocte
noche	período de tiempo en que la tierra no recibe luz directa del sol	la definición no contiene palabras que se asocien con el tiempo, por lo que no se pudo encontrar la respuesta.
poner	transferir o trasladar algo de un lugar a otro, normalmente por medio de movimiento o desplazamiento.	traslado transferencia movimiento
poner	transferir un objeto desde una posición a otra por medio de movimiento o acción de alguien.	transportar mover trasladar
poner	transferir algo de un lugar a otro, mover algo o alguien	transportar mover trasladar
poner	insertar o colocar algo en un lugar específico	insertar colocar
poner	transferir una cosa de un lugar a otro	transportar mover trasladar
tomar	realizar un acción de adquirir algo, generalmente con el cuerpo, por medio de movimiento o aplicación de fuerza.	acciones movimientos aplicaciones de fuerza
tomar	transferir un líquido de una fuente a otro recipiente, generalmente por acción de gravedad o presión.	derrame fluido soplado
tomar	realizar en el cuerpo el acto de ingestión de líquidos o alimentos, o recibir algo de alguien	beber comer ingestión
tomar	ser recepcionado en el cuerpo por cualquier sustancia o objeto que causa una respuesta o efecto específico	sensible responsivo vulnerable
tomar	ser expuesto a algo, recibir algo, experimentar algo o sufrir algo	expuesto recibido experimentado sufrido
empresa	organización comercial constituida por un grupo de personas que trabajan en un mismo sector, buscando obtener ganancias por el intercambio de bienes o servicios.	organización comercial grupo de personas sector ganas
empresa	organización comercial con una estructura formal, dirigida a obtener ganancias de la venta de productos o servicios.	empresa negocio organización
empresa	organización comercial constituida por una persona o grupo de personas que trabajan en conjunto para obtener beneficios	compañía negocio empresa
empresa	organización comercial constituida por una o más personas que trabajan en un mismo sector o línea de negocio, con la finalidad de obtener ganancias	compañía negocio organización
empresa	organización comercial constituida por uno o más individuos con el objetivo de preparar, vender y entregar productos o servicios. es un grupo de personas que trabajan juntas para lograr un fin común, generalmente de naturaleza económica.	empresa negocio organización
historia	relación de eventos en el tiempo, en orden cronológico, desde el pasado hasta el presente, con el fin de describir el pasado o transmitir valores	cronología historia tiempo
historia	relación de eventos en el tiempo, en orden cronológico. pode ser ficticia o basada en hechos.	cronología tiempo orden temporal
historia	serie de eventos que se ordenan en el tiempo, generalmente en el orden cronológico. puede ser escrita, contada o transmitida de otra forma.	cronología sequence series
historia	relación de eventos que suceden en un cierto tiempo y lugar, ordenados en secuencia cronológica.	cronología sequence tiempo
historia	relación de eventos en el tiempo, en orden cronológico. puede ser escrita o transmitida de oral. puede ser histórica, basada en hechos reales, o fabulada.	cronología historia tiempo
padre	persona que ocupa el lugar de _ en una familia, generalmente un hombre que ha procreado o criado a un niño.	no se encontró ninguna palabra que encajen con la definición en el texto.
padre	persona que ocupa el lugar de _ en una familia, generalmente el marido de la madre.	la definición no contiene palabras que se asocien con el género de las personas, por lo que no se pudo encontrar la palabra adecuada para la definición.
padre	adulto que desempeña el papel de _ dentro de una familia, generalmente el jefe de familia.	la definición no contiene palabras que se asocien con el género de género, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
padre	persona que se ubica en el puesto superior de autoridad dentro de una familia o grupo social, generalmente masculino.	líder cabez chief
padre	adulto que se encarga de gestionar y proteger a una familia, generalmente como marido de la cabeza de la familia.	padre head of family
venir	ser desplazado hacia un lugar, normalmente por un movimiento o corriente	translado migrado arramado
venir	ser puesto o llevado a un lugar por cualquiera de los sentidos, por ejemplo, por el viento, la corriente o el movimiento de los animales.	ubicado situado colocado
venir	es un verbo que se refiere al movimiento de algo hacia un punto determinado en el espacio, o al movimiento de alguien o algo hacia un lugar determinado.	mover transportar situar
venir	ser acompañado por alguien o algo, especialmente por el tiempo	compañado adjunto promesa
venir	ser en un lugar o estado en el futuro, o suceder de algo en el futuro	futuro proximo posterior
fuerza	cantidad de movimiento que se transmite a un objeto por un cuerpo en movimiento, o por un agente externo. es una magnitud vectorial que se mide en newtons.	fuerza momentum vector
fuerza	propiedad de resistencia a la deformación, capaz de producir desplazamiento, movimiento o de provocar el desplazamiento de objetos	rigido firme estático
fuerza	magnitud de la resistencia de un objeto a una _ aplicada. es una cantidad vectorial que se define por la relación entre la _ aplicada y la cantidad de movimiento resultante de la misma _.	la definición no contiene palabras que se asocien con la resistencia de un objeto, por lo que no se pudo encontrar la respuesta.
