word	definition	predicted_words
situación	conjunto de circunstancias y circunstancias que rodean y determinan una _ o problema particular	contexto situación circunstancia entorno
situación	conjunto de circunstancias o condiciones que rodean un evento o un hecho determinado.	contexto circunstancias situación
situación	estado o conjunto de circunstancias específicas en que se encuentra algo o alguien.	condición situación estado circunstancia
frente	parte del cuerpo o de un objeto que enfrenta directamente otro cuerpo o objeto de igual tamaño	frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, frente, f
frente	parte principal o principalidad de algo, como en un edificio, barco o país	núcleo centro capital
frente	parte de un objeto o construcción que mira hacia la dirección principal o de mayor prominencia	fachada frente anfiteatro
frente	parte del cuerpo humano desde la punta de la nariz hasta la línea superior del cabello	cara rostro frente
frente	parte del cuerpo que se utiliza para ver, y en algunos casos para oler y comunicar	ojos nariz boca
hablar	expresar ideas o pensamientos a través de sonidos articulados de manera perceptible y consciente para comunicarse con alguien.	hablar comunicarse charlar conversar habladuría
hablar	producir sonidos articulados y significativos con la boca, lengua y laringe	hablar cantar canturrear hablar pronunciar
hablar	proceder a emitir sonidos articulados para comunicar ideas o pensamientos a través de gestos y voces	hablar comunicar expresar pronunciar
hablar	producir sonidos articulados para comunicar pensamientos, sentimientos o información a otros	hablar hablar comunicar expresar pronunciar
hablar	producir sonidos articulados para que otros entiendan información o expresen pensamientos y sentimientos	hablar comunicar expresar pronunciar
noche	el período de oscuridad natural que ocurre durante la ausencia de luz solar en un día	noche oscuridad anochecer crepúsculo
noche	período del día comprendido entre el ocaso y el alba, caracterizado por la ausencia de luz solar	noche oscuridad tenebrosidad sombra anochecer amanecer
noche	periodo de tiempo que va desde el atardecer hasta el amanecer, caracterizado por oscuridad	noche oscuridad tenebrosidad
noche	pronóstico de oscuridad y frialdad durante el período entre el ocaso y el amanecer	crepúsculo noche oscuridad
noche	el período del día que comprende el tiempo entre la salida y la puesta del sol.	día día solar día natural
poner	colocar algo en un lugar determinado, normalmente con cierto propósito o utilidad	colocar situar asentar instalar ubicar
poner	acción de colocar algo en un lugar determinado o establecer una situación	colocar situar establecer asentar poner
poner	colocar o ubicar algo en un lugar o posición determinada	situar colocar ubicar asentar posicionar
poner	colocar algo o a alguien en una posición específica o en un lugar determinado	situar colocar posicionar ubicar asentar
poner	colocar algo en un lugar o posición específica, con cuidado y precisión	colocar situar posicionar ubicar asentar
tomar	realizar una acción con la mano, un objeto, la fuerza muscular, para agarrar o mover algo	aferrar agarrar asir tomar agarronear asir
tomar	realizar una acción impuesta o aceptada involuntariamente a uno mismo	obedecer cumplir cumplir
tomar	se refiere a la acción de agarrar, aferrar o asir algo con la mano, o asimilar un conocimiento.	asir agarrar aferrar aprehender comprender
tomar	asir o sujetar con la mano o con un instrumento para levantar o mover algo	levantar, levantar, sostener, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar, levantar,
tomar	realizar una acción mediante la movilización de un instrumento manual, generalmente con el fin de aprehender o modificar una entidad	manipular agarrar aferrar asir tomar coger aprehender
empresa	un grupo organizado de personas que trabajan juntas para producir bienes o servicios	empresa empresa sindicato cooperativa trabajadores equipo gremio
empresa	institución o organización productiva que reúne a personas o grupos para lograr objetivos comunes	empresa sindicato cooperativa asociación sociedad gremio
empresa	organización establecida para emprender actividades económicas y cumplir objetivos de producción y servicio	empresa sucursal corporación fábrica institución
empresa	un grupo de personas que se asocian para realizar actividades económicas o comerciales con fines de ganancia	sindicato empresa sociedad corporación asociación empresa cooperativa
empresa	organización empresarial compuesta por personas o entidades que se unen con fines comerciales o industriales	sindicato cooperativa sociedad empresa corporación consorcio
historia	relato detallado y ordenado de sucesos pasados, acontecimientos y hechos relevantes.	crónica relato historia narrativa cronología
historia	relato detallado y cronológico de sucesos, eventos y periodos del pasado humano	historia crónica relato cronología
historia	relato detallado de sucesos pasados del mundo, un pueblo o un individuo, con un orden cronológico	crónica historia biografía relato narrativa
historia	relato detallado de sucesos ocurridos en el pasado, contado según documentos y fuentes confiables	crónica historia relato narrativa cronología
historia	relato detallado de eventos o hechos pasados y su influencia en el presente.	historia crónica relato narrativa cronaca
padre	persona que ha tenido un papel principal en la crianza y educación de un niño.	padre madre tutor educador guardián
padre	persona masculina que dio nacimiento a una criatura, ejerce responsabilidad y cuidado sobre ella.	padre padre biológico padre adoptivo
padre	persona varón que ha engendrado un hijos, a menudo con responsabilidades de protección y cuidado	padre padre biológico padre adoptivo
padre	personaje masculino que tiene la paternidad biológica o adoptiva sobre una persona	padre padre adoptivo
padre	miembro del grupo familiar más cercano a la descendencia, generalmente de sexo masculino	padre tío abuelo
venir	movimiento de un objeto desde algún lugar distinto hacia el propio o punto de interés	desplazamiento movimiento traslado migración desplazamiento traslado migración desplazamiento
venir	moverse hacia un punto determinado en un espacio físico o abstracto.	desplazarse moverse desplazar mover trasladar deslocar
venir	movimiento de un lugar a otro, generalmente con intención de llegar a un destino específico	viaje travesía desplazamiento movimiento tránsito peregrinación giro desplazamiento
venir	movimiento de un cuerpo desde una posición a otra separada por espacio determinado	desplazamiento movimiento traslado marcha desplazamiento
venir	el movimiento del cuerpo desde algún lugar hacia otro, generalmente debido a transporte, desplazamiento u otras acciones.	movimiento desplazamiento traslado viaje tránsito marcha
